,Submission,Title,Cited
161,1579,DR2: Diffusion-based Robust Degradation Remover for Blind Face Restoration,5
1592,7567,VolRecon: Volume Rendering of Signed Ray Distance Functions for Generalizable Multi-View Reconstruction,5
474,5027,EventNeRF: Neural Radiance Fields from a Single Colour Event Camera,5
1685,4155,Complete-to-Partial 4D Distillation for Self-Supervised Point Cloud Sequence Representation Learning,5
1711,5377,MotionTrack: Learning Robust Short-term and Long-term Motions for Multi-Object Tracking,5
837,9506,Learning Neural Volumetric Representations of Dynamic Humans in Minutes,5
57,6916,BundleSDF: Neural 6-DoF Tracking and 3D Reconstruction of Unknown Objects,5
2301,10050,C-SFDA: A Curriculum Learning Aided Self-Training Framework for Efficient Source Free Domain Adaptation,5
1714,1695,One-Shot High-Fidelity Talking-Head Synthesis with Deformable Neural Radiance Field,5
2337,3039,Explicit Boundary Guided Semi-Push-Pull Contrastive Learning for Supervised Anomaly Detection,5
2007,7850,Ham2Pose: Animating Sign Language Notation into Pose Sequences,5
1715,4169,Progressive Disentangled Representation Learning for Fine-Grained Controllable Talking Head Synthesis,5
2167,775,ResFormer: Scaling ViTs with Multi-Resolution Training,5
2306,6414,Improved Test-Time Adaptation for Domain Generalization,5
737,10215,Visual Query Tuning: Towards Effective Usage of Intermediate Representations for Parameter and Memory Efficient Transfer Learning,5
2062,5955,Uncertainty-aware Vision-based Metric Cross-view Geolocalization,5
1834,1627,EDA: Explicit Text-Decoupling and Dense Alignment for 3D Visual Grounding,5
4,7058,AligNeRF: High-Fidelity Neural Radiance Fields via Alignment-Aware Training,5
47,1132,CloSET: Modeling Clothed Humans on Continuous Surface with Explicit Template Decomposition,5
2065,3116,Virtual Sparse Convolution for Multimodal 3D Object Detection,5
997,2460,Blind Video Deflickering by Neural Filtering with a Flawed Atlas,5
520,1295,HouseDiffusion: Vector Floorplan Generation via a Diffusion Model with Discrete and Continuous Denoising,5
2144,2972,Affordance Diffusion: Synthesizing Hand-Object Interactions,5
1482,1720,SAP-DETR: Bridging the Gap between Salient Points and Queries-Based Transformer Detector for Fast Model Convergency,5
893,4665,Instant Domain Augmentation for LiDAR Semantic Segmentation,5
709,9421,Interactive and Explainable Region-guided Radiology Report Generation,5
1840,4403,Improving Image Recognition by Retrieving from Web-Scale Image-Text Data,5
896,1413,3D Semantic Segmentation in the Wild: Learning Generalized Models for Adverse-Condition Point Clouds,5
9,4953,Local Implicit Ray Function for Generalizable Radiance Field Representation,5
1616,4725,MonoHuman: Animatable Human Neural Field from Monocular Video,5
1201,1434,Dionysus: Recovering Scene Structures by Dividing into Semantic Pieces,5
655,5821,Exploiting Unlabelled Photos for Stronger Fine-Grained SBIR,5
1908,8554,Upcycling Models under Domain and Category Shift,5
1408,2570,Distilling Vision-Language Pre-training to Collaborate with Weakly-Supervised Temporal Action Localization,5
1065,12355,Learning to Generate Text-grounded Mask for Open-world Semantic Segmentation from Only Image-Text Pairs,5
2122,1043,Learning a Simple Low-light Image Enhancer from Paired Low-light Instances,5
358,1901,Sharpness-Aware Gradient Matching for Domain Generalization,5
665,6688,Turning a CLIP Model into a Scene Text Detector,5
354,10276,Neuro-Modulated Hebbian Learning for Fully Test-Time Adaptation,5
663,4227,Uncurated Image-Text Datasets: Shedding Light on Demographic Bias,5
1377,3023,EfficientViT: Memory Efficient Vision Transformer with Cascaded Group Attention,5
1933,6749,Defining and Quantifying the Emergence of Sparse Concepts in DNNs,5
1929,11876,Re-basin via implicit Sinkhorn differentiation,5
1047,5032,SceneTrilogy: On Human Scene-Sketch and its Complementarity with Photo and Text,5
2107,2977,MetaPortrait: Identity-Preserving Talking Head Generation with Fast Personalized Adaptation,5
1020,1961,Tell Me What Happened: Unifying Text-guided Video Completion via Multimodal Masked Video Generation,5
2266,1292,Enhanced Training of Query-Based Object Detection via Selective Query Recollection,5
905,782,FAC: 3D Representation Learning via Foreground Aware Feature Contrast,5
1401,1234,iQuery: Instruments as Queries for Audio-Visual Sound Separation,5
259,3483,Sketch2Saliency: Learning to Detect Salient Objects from Human Drawings,5
653,4656,Picture that Sketch: Photorealistic Image Generation from Abstract Sketches,5
1799,6212,TriDet: Temporal Action Detection with Relative Boundary Modeling,5
1631,9616,Detecting Human-Object Contact in Images,5
1052,1870,Non-Contrastive Learning Meets Language-Image Pre-Training,5
1343,7856,Blind Image Quality Assessment via Vision-Language Correspondence: A Multitask Learning Perspective,5
770,2598,Learning Federated Visual Prompt in Null Space for MRI Reconstruction,5
1403,10334,A Large-scale Robustness Analysis of Video Action Recognition Models,5
602,8114,Masked Video Distillation: Rethinking Masked Feature Modeling for Self-supervised Video Representation Learning,5
1771,6347,Lite DETR : An Interleaved Multi-Scale Encoder for Efficient DETR,5
301,9102,Unsupervised Object Localization: Observing the Background to Discover Objects,5
2265,289,Vision Transformers are Good Mask Auto-Labelers,5
1034,6004,Are Deep Neural Networks SMARTer than Second Graders?,5
217,6783,Spatial-then-Temporal Self-Supervised Learning for Video Correspondence,5
1287,3916,LargeKernel3D: Scaling up Kernels in 3D Sparse CNNs,5
398,7000,DiffusioNeRF: Regularizing Neural Radiance Fields with Denoising Diffusion Models,5
1390,4604,DropMAE: Masked Autoencoders with Spatial-Attention Dropout for Tracking Tasks,5
200,233,Top-Down Visual Attention from Analysis by Synthesis,5
1618,5648,HOOD: Hierarchical Graphs for Generalized Modelling of Clothing Dynamics,5
1937,9321,NoisyQuant: Noisy Bias-Enhanced Post-Training Activation Quantization for Vision Transformers,5
1029,11131,You Need Multiple Exiting: Dynamic Early Exiting for Accelerating Unified Vision Language Model,5
813,8260,SinGRAF: Learning a 3D Generative Radiance Field for a Single Scene,5
1292,3472,itKD: Interchange Transfer-based Knowledge Distillation for 3D Object Detection,5
2195,4828,Are Binary Annotations Sufficient? Video Moment Retrieval via Hierarchical Uncertainty-based Active Learning,5
2197,9835,Vita-CLIP: Video and text adaptive CLIP via Multimodal Prompting,5
298,9371,BoxTeacher: Exploring High-Quality Pseudo Labels for Weakly Supervised Instance Segmentation,5
2088,5645,Adaptive Spot-Guided Transformer for Consistent Local Feature Matching,5
767,5345,Multimodal Industrial Anomaly Detection via Hybrid Fusion,5
1817,9564,LANA: A Language-Capable Navigator for Instruction Following and Generation,5
805,3718,RGBD2: Generative Scene Synthesis via Incremental View Inpainting using RGBD Diffusion Models,5
22,181,NeUDF: Leaning Neural Unsigned Distance Fields with Volume Rendering,5
2125,3324,RIDCP: Revitalizing Real Image Dehazing via High-Quality Codebook Priors,5
2202,12503,WINNER: Weakly-supervised hIerarchical decompositioN and aligNment for spatio-tEmporal video gRounding,5
1552,11001,Exploiting Completeness and Uncertainty of Pseudo Labels for Weakly Supervised Video Anomaly Detection,5
2241,4914,DetCLIPv2: Scalable Open-Vocabulary Object Detection Pre-training via Word-Region Alignment,5
670,3024,CORA: Adapting CLIP for Open-Vocabulary Detection with Region Prompting and Anchor Pre-Matching,5
2244,1042,NeRF-RPN: A general framework for object detection in NeRFs,5
1683,3601,SCPNet: Semantic Scene Completion on Point Cloud,4
766,8834,Unbiased Multiple Instance Learning for Weakly Supervised Video Anomaly Detection,4
1911,5514,Feature Alignment and Uniformity for Test Time Adaptation,4
25,6089,Controllable Mesh Generation Through Sparse Latent Point Diffusion Models,4
735,9493,Robust Mean Teacher for Continual and Gradual Test-Time Adaptation,4
2061,8460,BEVHeight: A Robust Framework for Vision-based Roadside 3D Object Detection,4
2096,1617,Think Twice before Driving: Towards Scalable Decoders for End-to-End Autonomous Driving,4
24,9982,ALTO: Alternating Latent Topologies for Implicit 3D Reconstruction,4
512,1048,Rotation-Invariant Transformer for Point Cloud Matching,4
1083,8128,Augmentation Matters: A Simple-yet-Effective Approach to Semi-supervised Semantic Segmentation,4
40,7268,DPE: Disentanglement of Pose and Expression for General Video Portrait Editing,4
1902,9999,Why is the winner the best?,4
50,816,3D Human Mesh Estimation from Virtual Markers,4
1884,1207,Visual Language Pretrained Multiple Instance Zero-Shot Transfer for Histopathology Images,4
1013,3152,Learning Discriminative Representations for Skeleton Based Action Recognition,4
1623,1057,Hi4D: 4D Instance Segmentation of Close Human Interaction,4
16,2293,ShadowNeuS: Neural SDF Reconstruction by Shadow Ray Supervision,4
855,76,Object Pose Estimation with Statistical Guarantees: Conformal Keypoint Detection and Geometric Uncertainty Propagation,4
537,7465,Data-driven Feature Tracking for Event Cameras,4
1676,6160,PillarNeXt: Rethinking Network Designs for 3D Object Detection in LiDAR Point Clouds,4
1010,6792,Language-Guided Audio-Visual Source Separation via Trimodal Consistency,4
581,11711,Diffusion Video Autoencoders: Toward Temporally Consistent Face Video Editing via Disentangled Video Encoding,4
1132,2183,Dense Network Expansion for Class Incremental Learning,4
1009,525,Audio-Visual Grouping Network for Sound Localization from Mixtures,4
783,9439,CFA: Class-wise Calibrated Fair Adversarial Training,4
1650,1933,RUST: Latent Neural Scene Representations from Unposed Imagery,4
531,3676,GaitGCI: Generative Counterfactual Intervention for Gait Recognition,4
1006,7112,Spatio-Temporal Pixel-Level Contrastive Learning-based Source-Free Domain Adaptation for Video Semantic Segmentation,4
530,3419,OVTrack: Open-Vocabulary Multiple Object Tracking,4
1126,6351,Deep Frequency Filtering for Domain Generalization,4
1004,2434,System-status-aware Adaptive Network for Online Streaming Video Understanding,4
1651,5989,Perspective Fields for Single Image Camera Calibration,4
45,9301,Avatars Grow Legs: Generating Smooth Human Motion from Sparse Tracking Inputs with Diffusion Model,4
522,497,V2X-Seq: A Large-Scale Sequential Dataset for Vehicle-Infrastructure Cooperative Perception and Forecasting,4
2145,1352,LayoutDiffusion: Controllable Diffusion Model for Layout-to-image Generation,4
946,4689,Learning Sample Relationship for Exposure Correction,4
1107,1816,Deep Incomplete Multi-view Clustering with Cross-view Partial Sample and Prototype Alignment,4
991,1802,Hard Patches Mining for Masked Image Modeling,4
1967,10294,RobustNeRF: Ignoring Distractors with Robust Losses,4
1536,315,Stitchable Neural Networks,4
1381,5894,Non-Contrastive Unsupervised Learning of Physiological Signals from Video,4
1283,5441,MV-JAR: Masked Voxel Jigsaw and Reconstruction for LiDAR-Based Self-Supervised Pre-Training,4
2018,3184,One-Stage 3D Whole-Body Mesh Recovery with Component Aware Transformer,4
2313,9169,PCR: Proxy-based Contrastive Replay for Online Class-Incremental Continual Learning,4
821,4764,Logical Consistency and Greater Descriptive Power for Facial Hair Attribute Learning,4
1424,9621,Iterative Vision-and-Language Navigation,4
230,332,Use Your Head: Improving Long-Tail Video Recognition,4
1553,4728,Prototypical Residual Networks for Anomaly Detection and Localization,4
2022,9001,CARTO: Category and Joint Agnostic Reconstruction of ARTiculated Objects,4
242,783,Gloss Attention for Gloss-free Sign Language Translation,4
2258,1379,Out-of-Candidate Rectification for Weakly Supervised Semantic Segmentation,4
902,6943,Fast Point Cloud Generation with Straight Flows,4
1696,4534,PATS: Patch Area Transportation with Subdivision for Local Feature Matching,4
310,3372,Where is My Spot? Few-shot Image Generation via Latent Subspace Optimization,4
2026,4182,Hierarchical Temporal Transformer for 3D Hand Pose Estimation and Action Recognition from Egocentric RGB Videos,4
1788,1239,TarViS: A Unified Approach for Target-based Video Segmentation,4
1793,5900,ReVISE: Self-Supervised Speech Resynthesis with Visual Input for Universal and Generalized Speech Regeneration,4
2215,1411,Being Comes from Not-being: Open-vocabulary Text-to-Motion Generation with Wordless Training,4
1315,8286,Affordances from Human Videos as a Versatile Representation for Robotics,4
1310,3219,ReasonNet: End-to-End Driving with Temporal and Global Reasoning,4
367,12063,CUDA: Convolution-based Unlearnable Datasets,4
2201,7777,Learning Transferable Spatiotemporal Representations from Natural Script Knowledge,4
911,526,Geometric Visual Similarity Learning in 3D Medical Image Self-Supervised Pre-training,4
379,1294,Unlearnable Clusters: Towards Label-agnostic Unlearnable Examples,4
1288,4456,WeatherStream: Light Transport Automation of Single Image Deweathering,4
2270,9803,Continual Detection Transformer for Incremental Object Detection,4
214,3286,Boosting Video Object Segmentation via Space-time Correspondence Learning,4
1436,8746,Beyond Appearance: a Semantic Controllable Self-Supervised Learning Framework for Human-Centric Visual Tasks,4
162,2650,Learning Distortion Invariant Representation for Image Restoration from A Causality Perspective,4
133,1763,EqMotion: Equivariant Multi-agent Motion Prediction with Invariant Interaction Reasoning,4
884,6173,Uni3D: A Unified Baseline for Multi-dataset 3D Object Detection,4
1520,903,Domain Expansion of Image Generators,4
141,6158,MARLIN: Masked Autoencoder for facial video Representation LearnINg,4
1519,9689,Robust Test-Time Adaptation in Dynamic Scenarios,4
834,5126,BEDLAM: A Synthetic Dataset of Bodies Exhibiting Detailed Lifelike Animated Motion,4
1731,10321,Contrastive Semi-supervised Learning for Underwater Image Restoration via Reliable Bank,4
1732,5642,LG-BPN: Local and Global Blind-Patch Network for Self-Supervised Real-World Denoising,4
157,484,Learning Semantic-Aware Knowledge Guidance for Low-Light Image Enhancement,4
160,318,Masked Image Training for Generalizable Deep Image Denoising,4
892,9751,Hidden Gems: 4D Radar Scene Flow Learning Using Cross-Modal Supervision,4
107,3393,Delivering Arbitrary-Modal Semantic Segmentation,4
1483,1204,Zero-Shot Object Counting,4
173,906,StyleRes: Transforming the Residuals for Real Image Editing with StyleGAN,4
1750,12333,CLIP-Sculptor: Zero-Shot Generation of High-Fidelity and Diverse Shapes from Natural Language,4
185,12825,BBDM: Image-to-image Translation with Brownian Bridge Diffusion Models,4
