,Submission,Title,Cited
1034,1034,Optimal Membership Inference Bounds for Adaptive Composition of Sampled Gaussian Mechanisms,10
2511,2511,Out-of-Distribution Detection and Selective Generation for Conditional Language Models,10
1625,1625,Prompt Injection: Parameterization of Fixed Inputs,10
4805,4805,ViTKD: Practical Guidelines for ViT Feature Knowledge Distillation,10
4295,4295,Nonlinear Reconstruction for Operator Learning of PDEs with Discontinuities,10
1012,1012,DensePure: Understanding Diffusion Models towards Adversarial Robustness,10
3868,3868,Learning Continuous Grasping Function with a Dexterous Hand from Human Demonstrations,10
4150,4150,NORM: Knowledge Distillation via N-to-One Representation Matching,10
147,147,Modeling content creator incentives on algorithm-curated platforms,10
141,141,Behavior Proximal Policy Optimization,10
428,428,The Role of Coverage in Online Reinforcement Learning,10
1912,1912,Deep Transformer Q-Networks for Partially Observable Reinforcement Learning,10
4810,4810,Dilated convolution with learnable spacings,10
3233,3233,Prototypical Calibration for Few-shot Learning of Language Models,10
915,915,DSI++: Updating Transformer Memory with New Documents,10
3911,3911,FiT: Parameter Efficient Few-shot Transfer Learning for Personalized and Federated Image Classification,10
1916,1916,What Do Self-Supervised Vision Transformers Learn?,10
1150,1150,Logical Message Passing Networks with One-hop Inference on Atomic Formulas,10
1243,1243,Aligning Model and Macaque Inferior Temporal Cortex Representations Improves Model-to-Human Behavioral Alignment and Adversarial Robustness,10
2605,2605,PandA: Unsupervised Learning of Parts and Appearances in the Feature Maps of GANs,10
199,199,Implicit Bias in Leaky ReLU Networks Trained on High-Dimensional Data,10
2677,2677,Scaleformer: Iterative Multi-scale Refining Transformers for Time Series Forecasting,10
2675,2675,A non-asymptotic analysis of oversmoothing in Graph Neural Networks,10
3736,3736,"FedSpeed: Larger Local Interval, Less Communication Round, and Higher Generalization Accuracy",10
4576,4576,Visual Recognition with Deep Nearest Centroids,10
3384,3384,FoSR: First-order spectral rewiring for addressing oversquashing in GNNs,10
4845,4845,IDEAL: Query-Efficient Data-Free Learning from Black-Box Models,10
3499,3499,Code Translation with Compiler Representations,10
3552,3552,Unified Discrete Diffusion for Simultaneous Vision-Language Generation,10
1145,1145,Sparse Upcycling: Training Mixture-of-Experts from Dense Checkpoints,10
3081,3081,Multitask Prompt Tuning Enables Parameter-Efficient Transfer Learning,10
1704,1704,CLIP model is an Efficient Continual Learner,10
4530,4530,Friends to Help: Saving Federated Learning from Client Dropout,10
4930,4930,Meta Optimal Transport,10
2032,2032,Scaling Forward Gradient With Local Losses,9
2357,2357,Parameter-Efficient Fine-Tuning Design Spaces,9
3829,3829,A Closer Look at Self-supervised Lightweight Vision Transformers,9
2099,2099,Equivariant Descriptor Fields: SE(3)-Equivariant Energy-Based Models for End-to-End Visual Robotic Manipulation Learning,9
1682,1682,TDR-CL: Targeted Doubly Robust Collaborative Learning for Debiased Recommendations,9
4068,4068,Light-weight probing of unsupervised representations for Reinforcement Learning,9
2036,2036,Mastering the Game of No-Press Diplomacy via Human-Regularized Reinforcement Learning and Planning,9
1903,1903,Neural Unbalanced Optimal Transport via Cycle-Consistent Semi-Couplings,9
3774,3774,Learning the Positions in CountSketch,9
1205,1205,Multi-Objective GFlowNets,9
4015,4015,Exploring Chemical Space with Score-based Out-of-distribution Generation,9
1217,1217,Gaussian-Bernoulli RBMs Without Tears,9
2928,2928,DEP-RL: Embodied Exploration for Reinforcement Learning in Overactuated and Musculoskeletal Systems,9
1566,1566,Compositional Prompt Tuning with Motion Cues for Open-vocabulary Video Relation Detection,9
4423,4423,Generative Augmented Flow Networks,9
2646,2646,Masked Autoencoders Enable Efficient Knowledge Distillers,9
2489,2489,Federated Self-supervised Learning for Heterogeneous Clients,9
3795,3795,Quadratic models for understanding neural network dynamics,9
2016,2016,Equivariant Shape-Conditioned Generation of 3D Molecules for Ligand-Based Drug Design,9
2335,2335,Partially Observable RL with B-Stability: Unified Structural Condition and Sharp Sample-Efficient Algorithms,9
2283,2283,A New Path: Scaling Vision-and-Language Navigation with Synthetic Instructions and Imitation Learning,9
1301,1301,Disentanglement of Correlated Factors via Hausdorff Factorized Support,9
624,624,Competitive Physics Informed Networks,9
4346,4346,Divide to Adapt: Mitigating Confirmation Bias for Domain Adaptation of Black-Box Predictors,9
1780,1780,Q-learning Decision Transformer: Leveraging Dynamic Programming for Conditional Sequence Modelling in Offline RL,9
4196,4196,Spherical Sliced-Wasserstein,9
4616,4616,Multimodal Analogical Reasoning over Knowledge Graphs,9
1671,1671,Sampling-free Inference for Ab-Initio Potential Energy Surface Networks,9
3949,3949,Learning to Split for Automatic Bias Detection,9
3676,3676,An Optimal Transport Perspective on Unpaired Image Super-Resolution,9
2147,2147,Language Models Can Teach Themselves to Program Better,9
747,747,Empowering Graph Representation Learning with Test-Time Graph Transformation,9
2169,2169,An efficient encoder-decoder architecture with top-down attention for speech separation,9
4448,4448,CFlowNets: Continuous control with Generative Flow Networks,9
1105,1105,The Lie Derivative for Measuring Learned Equivariance,9
4597,4597,Explicit Box Detection Unifies End-to-End Multi-Person Pose Estimation,9
1176,1176,Hebbian Deep Learning Without Feedback,9
2480,2480,Unmasking the Lottery Ticket Hypothesis: What's Encoded in a Winning Ticket's Mask?,9
878,878,CausalBench: A Large-scale Benchmark for Network Inference from Single-cell Perturbation Data,9
788,788,f-DM: A Multi-stage Diffusion Model via Progressive Signal Transformation,9
1127,1127,Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization,9
3433,3433,Learning to Estimate Shapley Values with Vision Transformers,9
3530,3530,Points2NeRF: Generating Neural Radiance Fields from 3D point cloud,9
258,258,MASTER: Multi-task Pre-trained Bottlenecked Masked Autoencoders are Better Dense Retrievers,9
3503,3503,Omnigrok: Grokking Beyond Algorithmic Data,9
3028,3028,VA-DepthNet: A Variational Approach to Single Image Depth Prediction,9
449,449,Characterizing intrinsic compositionality in transformers with Tree Projections,9
3329,3329,ACMP: Allen-Cahn Message Passing with Attractive and Repulsive Forces for Graph Neural Networks,9
3035,3035,Learning Combinatorial Node Labeling Algorithms,9
125,125,Making Substitute Models More Bayesian Can Enhance Transferability of Adversarial Examples,9
4945,4945,Masked Surfel Prediction for Self-Supervised Point Cloud Learning,9
4866,4866,Harnessing Out-Of-Distribution Examples via Augmenting Content and Style,9
3454,3454,Analytical Composition of Differential Privacy via the Edgeworth Accountant,9
316,316,Pareto Invariant Risk Minimization,8
930,930,Score-based Continuous-time Discrete Diffusion Models,8
3122,3122,Predictive Inference with Feature Conformal Prediction,8
4521,4521,Evaluating natural language processing models with generalization metrics that do not need access to any training or testing data,8
1575,1575,Modeling Temporal Data as Continuous Functions with Process Diffusion,8
4947,4947,DAG Matters! GFlowNets Enhanced Explainer for Graph Neural Networks,8
3953,3953,On the Robustness of Safe Reinforcement Learning under Observational Perturbations,8
2630,2630,A Unified Algebraic Perspective on Lipschitz Neural Networks,8
522,522,PromptBoosting: Black-Box Text Classification with Ten Forward Passes,8
4621,4621,MECTA: Memory-Economic Continual Test-Time Model Adaptation,8
723,723,Preserving In-Context Learning Ability in Large Language Model Fine-tuning,8
3603,3603,Towards Understanding and Mitigating Dimensional Collapse in Heterogeneous Federated Learning,8
4510,4510,Disparate Impact in Differential Privacy from Gradient Misalignment,8
344,344,Mechanistic Mode Connectivity,8
2638,2638,The Influence of Learning Rule on Representation Dynamics in Wide Neural Networks,8
4305,4305,MonoDETR: Depth-guided Transformer for Monocular 3D Object Detection,8
1921,1921,Multi-Vector Retrieval as Sparse Alignment,8
3411,3411,Certified Defences Against Adversarial Patch Attacks on Semantic Segmentation,8
2667,2667,Sparsity May Cry: Let Us Fail (Current) Sparse Neural Networks Together!,8
1906,1906,Knowledge-in-Context: Towards Knowledgeable Semi-Parametric Language Models,8
738,738,Linkless Link Prediction via Relational Distillation,8
109,109,Improved Training of Physics-Informed Neural Networks with Model Ensembles,8
4186,4186,Kernel Neural Optimal Transport,8
4191,4191,MotifExplainer: a Motif-based Graph Neural Network Explainer,8
2056,2056,Label-free Concept Bottleneck Models,8
2059,2059,CLIP-Dissect: Automatic Description of Neuron Representations in Deep Vision Networks,8
785,785,Graph Neural Networks Are More Powerful Than we Think,8
308,308,A theoretical study of inductive biases in contrastive learning,8
2555,2555,Identifiability of Label Noise Transition Matrix,8
2496,2496,On the Activation Function Dependence of the Spectral Bias of Neural Networks,8
3444,3444,Retrieval-based Controllable Molecule Generation,8
1848,1848,Near-optimal Coresets for Robust Clustering,8
1262,1262,Convexifying Transformers: Improving optimization and understanding of transformer networks,8
1323,1323,Learning Fair Graph Representations via Automated Data Augmentations,8
1056,1056,Do We Really Need Complicated Model Architectures For Temporal Networks?,8
1095,1095,The Surprising Effectiveness of Equivariant Models in Domains with Latent Symmetry,8
4434,4434,MLPInit: Embarrassingly Simple GNN Training Acceleration with MLP Initialization,8
1123,1123,On the (Non-)Robustness of Two-Layer Neural Networks in Different Learning Regimes,8
2788,2788,A Call to Reflect on Evaluation Practices for Failure Detection in Image Classification,8
2386,2386,On Convergence of Federated Averaging Langevin Dynamics,8
4641,4641,Linear Convergence of Natural Policy Gradient Methods with Log-Linear Policies,8
4209,4209,Maximizing Communication Efficiency for Large-scale Training via 0/1 Adam,8
4142,4142,Understanding Incremental Learning of Gradient Descent: A Fine-grained analysis of Matrix Sensing,8
4931,4931,On amortizing convex conjugates for optimal transport,8
477,477,Comparing Human and Machine Bias in Face Recognition,8
2321,2321,REV: Information-Theoretic Evaluation of Free-Text Rationales,8
93,93,Formal Specifications from Natural Language,8
1023,1023,Federated Learning from Small Datasets,8
3390,3390,Learning to Grow Pretrained Models for Efficient Transformer Training,8
1863,1863,Building a Subspace of Policies for Scalable Continual Learning,8
992,992,Beyond Lipschitz: Sharp Generalization and Excess Risk Bounds for Full-Batch GD,8
303,303,Learning to reason over visual objects,8
1311,1311,Predicting Out-of-Domain Generalization with Local Manifold Smoothness,8
2530,2530,Human-level Atari 200x faster,8
4747,4747,Out-of-distribution Detection with Implicit Outlier Transformation,8
2307,2307,Diffusion Models for Causal Discovery via Topological Ordering,8
4019,4019,Dataset Condensation with Latent Space Knowledge Factorization and Sharing,7
3462,3462,Multi-Agent Policy Transfer via Task Relationship Modeling,7
2075,2075,Understanding the Role of Nonlinearity in Training Dynamics of Contrastive Learning,7
2749,2749,Policy Expansion for Bridging Offline-to-Online Reinforcement Learning,7
2829,2829,On the Feasibility of Cross-Task Transfer with Model-Based Reinforcement Learning,7
705,705,Recycling Scraps: Improving Private Learning by Leveraging Intermediate Checkpoints,7
1564,1564,On Feature Diversity in Energy-based Models,7
651,651,Transferable Unlearnable Examples,7
2034,2034,PAC-NeRF: Physics Augmented Continuum Neural Radiance Fields for Geometry-Agnostic System Identification,7
386,386,Offline Reinforcement Learning with Differentiable Function Approximation is Provably Efficient,7
3352,3352,Adaptive Gradient Methods with Local Guarantees,7
4021,4021,Parallel Deep Neural Networks Have Zero Duality Gap,7
4759,4759,Sample Complexity of Nonparametric Off-Policy Evaluation on Low-Dimensional Manifolds using Deep Networks,7
2755,2755,Self-Guided Noise-Free Data Generation for Efficient Zero-Shot Learning,7
1583,1583,Model-based Causal Bayesian Optimization,7
4034,4034,Continual evaluation for lifelong learning: Identifying the stability gap,7
4640,4640,No Reason for No Supervision: Improved Generalization in Supervised Models,7
2813,2813,Differentially Private Optimization on Large Model at Small Cost,7
4261,4261,ResAct: Reinforcing Long-term Engagement in Sequential Recommendation with Residual Actor,7
4048,4048,One-Pixel Shortcut: On the Learning Preference of Deep Neural Networks,7
2040,2040,Rethinking Symbolic Regression Datasets and Benchmarks for Scientific Discovery,7
2796,2796,Distributionally Robust Offline Reinforcement Learning with Linear Function Approximation,7
2769,2769,Self-supervised Geometric Correspondence for Category-level 6D Object Pose Estimation in the Wild,7
107,107,A Simple Contrastive Learning Objective for Alleviating Neural Text Degeneration,7
